Date,Region,Product Line,Product,Quantity Sold,Unit Price,Total Sales
2023-08-20,North America,Wearables,Fitness Tracker,258,146.56084918998806,37812.69909101692
2023-08-20,Europe,Smartphones,Model A,28,250.28360410997402,7007.940915079273
2023-08-20,Europe,Smartphones,Model B,34,246.72248056633345,8388.564339255337
2023-08-20,Europe,Smartphones,Model C,18,134.10372240903098,2413.8670033625576
2023-08-20,Europe,Smartphones,Model D,21,120.48773795321613,2530.2424970175384
2023-08-20,Europe,Laptops,Laptop A,113,786.6979434720906,88896.86761234624
2023-08-20,Europe,Laptops,Laptop B,124,976.40471873836,121074.18512355664
2023-08-20,Europe,Laptops,Laptop C,177,546.6348786445737,96754.37352008955
2023-08-20,Europe,Tablets,Tablet A,34,620.9612560820703,21112.68270679039
2023-08-20,Europe,Tablets,Tablet B,56,429.28758013326103,24040.104487462617
2023-08-20,Europe,Tablets,Tablet C,66,489.1971331675898,32287.01078906093
2023-08-20,Europe,Tablets,Tablet D,26,554.8072294254412,14424.987965061471
2023-08-20,Europe,Wearables,Smartwatch A,351,107.22425150704282,37635.71227897203
2023-08-20,Europe,Wearables,Smartwatch B,483,80.0146428678239,38647.07250515894
2023-08-20,Europe,Wearables,Fitness Tracker,441,191.2622543346807,84346.6541615942
2023-08-20,Asia Pacific,Smartphones,Model A,2,233.68791599369374,467.37583198738747
2023-08-20,Asia Pacific,Smartphones,Model B,8,182.15268797815114,1457.221503825209
2023-08-20,Asia Pacific,Smartphones,Model C,41,176.4514294810241,7234.508608721988
2023-08-20,Asia Pacific,Smartphones,Model D,5,116.68486844223071,583.4243422111535
2023-08-20,Asia Pacific,Laptops,Laptop A,173,1092.2391132609566,188957.3665941455
2023-08-20,Asia Pacific,Laptops,Laptop B,167,839.8059454957624,140247.59289779232
2023-08-20,Asia Pacific,Laptops,Laptop C,157,1201.1964695694178,188587.8457223986
2023-08-20,Asia Pacific,Tablets,Tablet A,70,556.2950593838976,38940.654156872835
2023-08-20,Asia Pacific,Tablets,Tablet B,49,439.22854961224357,21522.198930999934
2023-08-20,Asia Pacific,Tablets,Tablet C,92,284.94881114783254,26215.290625600595
2023-08-20,Asia Pacific,Tablets,Tablet D,63,620.146180595337,39069.20937750623
2023-08-20,Asia Pacific,Wearables,Smartwatch A,65,195.68627493205267,12719.607870583424
2023-08-20,Asia Pacific,Wearables,Smartwatch B,148,69.46449609469941,10280.745422015512
2023-08-20,Asia Pacific,Wearables,Fitness Tracker,297,54.09748590881554,16066.953314918217
2023-08-20,Latin America,Smartphones,Model A,49,155.0098577184787,7595.483028205457
2023-08-20,Latin America,Smartphones,Model B,6,105.48575375328922,632.9145225197353
2023-08-20,Latin America,Smartphones,Model C,46,149.24513039693488,6865.275998259005
2023-08-20,Latin America,Smartphones,Model D,17,282.36545280869836,4800.212697747872
2023-08-20,Latin America,Laptops,Laptop A,187,651.4850546120748,121827.705212458
2023-08-20,Latin America,Laptops,Laptop B,44,834.5063629985069,36718.2799719343
2023-08-20,Latin America,Laptops,Laptop C,144,969.2718463629291,139575.14587626178
2023-08-20,Latin America,Tablets,Tablet A,94,771.0303803830119,72476.85575600312
2023-08-20,Latin America,Tablets,Tablet B,23,499.3936799579438,11486.054639032707
2023-08-20,Latin America,Tablets,Tablet C,68,754.061687207359,51276.19473010041
2023-08-20,Latin America,Tablets,Tablet D,96,759.2611759846186,72889.07289452339
2023-08-20,Latin America,Wearables,Smartwatch A,372,148.45215415927146,55224.201347248985
2023-08-20,Latin America,Wearables,Smartwatch B,176,162.02407631946062,28516.23743222507
2023-08-20,Latin America,Wearables,Fitness Tracker,357,168.30774237834174,60085.864029068005
2023-08-20,Middle East & Africa,Smartphones,Model A,14,177.62373814407508,2486.732334017051
2023-08-20,Middle East & Africa,Smartphones,Model B,19,145.86812545024182,2771.4943835545946
2023-08-20,Middle East & Africa,Smartphones,Model C,41,253.86611776492697,10408.510828362007
2023-08-20,Middle East & Africa,Smartphones,Model D,5,230.71506788298228,1153.5753394149115
2023-08-20,Middle East & Africa,Laptops,Laptop A,189,1291.84669286816,244159.02495208225
2023-08-20,Middle East & Africa,Laptops,Laptop B,97,752.4807603905997,72990.63375788816
2023-08-20,Middle East & Africa,Laptops,Laptop C,116,560.0883527432846,64970.24891822102
2023-08-20,Middle East & Africa,Tablets,Tablet A,96,423.20746468758193,40627.916610007866
2023-08-20,Middle East & Africa,Tablets,Tablet B,29,640.5638803255199,18576.35252944008
2023-08-20,Middle East & Africa,Tablets,Tablet C,61,745.3718633363618,45467.683663518066
2023-08-20,Middle East & Africa,Tablets,Tablet D,79,315.41148363941375,24917.507207513685
2023-08-20,Middle East & Africa,Wearables,Smartwatch A,286,89.57644957088141,25618.86457727208
2023-08-20,Middle East & Africa,Wearables,Smartwatch B,340,180.90767619435394,61508.60990608034
2023-08-20,Middle East & Africa,Wearables,Fitness Tracker,221,98.83455016667818,21842.43558683588
2023-08-21,North America,Smartphones,Model A,19,256.5931325601266,4875.269518642405
2023-08-21,North America,Smartphones,Model B,37,200.19603268658057,7407.253209403481
2023-08-21,North America,Smartphones,Model C,4,209.38861672751372,837.5544669100549
2023-08-21,North America,Smartphones,Model D,7,278.1622827598492,1947.1359793189442
2023-08-21,North America,Laptops,Laptop A,116,749.4158814023303,86932.24224267033
2023-08-21,North America,Laptops,Laptop B,39,576.1706618919249,22470.65581378507
2023-08-21,North America,Laptops,Laptop C,157,1414.0866737044016,222011.60777159105
2023-08-21,North America,Tablets,Tablet A,73,423.4584082505704,30912.46380229164
2023-08-21,North America,Tablets,Tablet B,10,473.82595594876705,4738.25955948767
2023-08-21,North America,Tablets,Tablet C,73,653.2020938523402,47683.75285122084
2023-08-21,North America,Tablets,Tablet D,7,259.9146946832154,1819.4028627825076
2023-08-21,North America,Wearables,Smartwatch A,386,137.21841681334337,52966.30888995054
2023-08-21,North America,Wearables,Smartwatch B,54,154.1714344124995,8325.257458274973
2023-08-21,North America,Wearables,Fitness Tracker,81,142.74599764654587,11562.425809370216
2023-08-21,Europe,Smartphones,Model A,47,121.25942306234356,5699.192883930147
2023-08-21,Europe,Smartphones,Model B,37,189.22678261585946,7001.3909567868
2023-08-21,Europe,Smartphones,Model C,23,247.38040231819232,5689.749253318423
2023-08-21,Europe,Smartphones,Model D,39,186.82922573164575,7286.339803534184
2023-08-21,Europe,Laptops,Laptop A,11,720.6239083102543,7926.862991412797
2023-08-21,Europe,Laptops,Laptop B,121,722.1731798353396,87382.9547600761
2023-08-21,Europe,Laptops,Laptop C,153,1418.5734798846097,217041.74242234527
2023-08-21,Europe,Tablets,Tablet A,96,304.0238928958045,29186.293717997236
2023-08-21,Europe,Tablets,Tablet B,24,475.65759103551864,11415.782184852447
2023-08-21,Europe,Tablets,Tablet C,90,666.3571331084734,59972.1419797626
2023-08-21,Europe,Tablets,Tablet D,28,584.4054748335936,16363.353295340621
2023-08-21,Europe,Wearables,Smartwatch A,333,137.92121498635515,45927.76459045627
2023-08-21,Europe,Wearables,Smartwatch B,231,62.16169032933674,14359.350466076789
2023-08-21,Europe,Wearables,Fitness Tracker,103,143.5348109250902,14784.08552528429
2023-08-21,Asia Pacific,Smartphones,Model A,31,119.8425919401404,3715.1203501443524
2023-08-21,Asia Pacific,Smartphones,Model B,38,206.18874621447293,7835.172356149971
2023-08-21,Asia Pacific,Smartphones,Model C,11,269.29034006420966,2962.193740706306
2023-08-21,Asia Pacific,Smartphones,Model D,9,177.44255768335205,1596.9830191501685
2023-08-21,Asia Pacific,Laptops,Laptop A,47,553.2272848755309,26001.682389149955
2023-08-21,Asia Pacific,Laptops,Laptop B,174,1109.8143873842546,193107.7034048603
2023-08-21,Asia Pacific,Laptops,Laptop C,41,1333.227208271791,54662.31553914343
2023-08-21,Asia Pacific,Tablets,Tablet A,8,699.964210527871,5599.713684222968
2023-08-21,Asia Pacific,Tablets,Tablet B,14,413.44008683928007,5788.161215749921
2023-08-21,Asia Pacific,Tablets,Tablet C,20,725.6124993745245,14512.24998749049
2023-08-21,Asia Pacific,Tablets,Tablet D,22,299.72086560142833,6593.859043231423
2023-08-21,Asia Pacific,Wearables,Smartwatch A,203,51.42850334209342,10439.986178444964
2023-08-21,Asia Pacific,Wearables,Smartwatch B,450,82.73353033879746,37230.08865245886
2023-08-21,Asia Pacific,Wearables,Fitness Tracker,386,144.54567163402936,55794.629250735336
2023-08-21,Latin America,Smartphones,Model A,1,163.8166814177497,163.8166814177497
2023-08-21,Latin America,Smartphones,Model B,10,290.40798490916814,2904.0798490916814
2023-08-21,Latin America,Smartphones,Model C,8,257.3992237533258,2059.1937900266066
2023-08-21,Latin America,Smartphones,Model D,23,171.79958331392288,3951.390416220226
2023-08-21,Latin America,Laptops,Laptop A,26,550.5299754379671,14313.779361387144
2023-08-21,Latin America,Laptops,Laptop B,64,1103.3406295022266,70613.8002881425
2023-08-21,Latin America,Laptops,Laptop C,186,1149.086020031517,213729.99972586214
2023-08-21,Latin America,Tablets,Tablet A,30,265.34482007029294,7960.344602108788
2023-08-21,Latin America,Tablets,Tablet B,48,308.880331326903,14826.255903691344
2023-08-21,Latin America,Tablets,Tablet C,21,365.2224344730026,7669.671123933054
2023-08-21,Latin America,Tablets,Tablet D,67,549.6111512424233,36823.947133242356
2023-08-21,Latin America,Wearables,Smartwatch A,448,121.02859474549423,54220.81044598141
2023-08-21,Latin America,Wearables,Smartwatch B,365,56.439027065757486,20600.244879001482
2023-08-21,Latin America,Wearables,Fitness Tracker,406,151.67767764602522,61581.13712428624
2023-08-21,Middle East & Africa,Smartphones,Model A,9,185.05002812266696,1665.4502531040025
2023-08-21,Middle East & Africa,Smartphones,Model B,4,248.286743915396,993.146975661584
2023-08-21,Middle East & Africa,Smartphones,Model C,20,275.3876570207466,5507.753140414932
2023-08-21,Middle East & Africa,Smartphones,Model D,5,297.75082108268134,1488.7541054134067
2023-08-21,Middle East & Africa,Laptops,Laptop A,144,1161.7073908499547,167285.86428239348
2023-08-21,Middle East & Africa,Laptops,Laptop B,109,1157.1765052734786,126132.23907480917
2023-08-21,Middle East & Africa,Laptops,Laptop C,46,1241.6057622062988,57113.86506148974
2023-08-21,Middle East & Africa,Tablets,Tablet A,67,734.5460580332824,49214.58588822992
2023-08-21,Middle East & Africa,Tablets,Tablet B,53,225.58909876794047,11956.222234700845
2023-08-21,Middle East & Africa,Tablets,Tablet C,70,595.773100885768,41704.11706200376
2023-08-21,Middle East & Africa,Tablets,Tablet D,97,274.9811708911001,26673.173576436708
2023-08-21,Middle East & Africa,Wearables,Smartwatch A,297,79.30388871292038,23553.254947737354
2023-08-21,Middle East & Africa,Wearables,Smartwatch B,282,195.06744912653716,55009.02065368348
2023-08-21,Middle East & Africa,Wearables,Fitness Tracker,183,183.02635626519515,33493.82319653071
2023-08-22,North America,Smartphones,Model A,21,108.8587052806836,2286.0328108943554
2023-08-22,North America,Smartphones,Model B,19,183.85523614428962,3493.2494867415026
2023-08-22,North America,Smartphones,Model C,13,119.15307202129897,1548.9899362768865
2023-08-22,North America,Smartphones,Model D,42,156.0240393202776,6553.00965145166
2023-08-22,North America,Laptops,Laptop A,113,1426.0395590824987,161142.47017632236
2023-08-22,North America,Laptops,Laptop B,32,1205.0074741207527,38560.23917186409
2023-08-22,North America,Laptops,Laptop C,14,551.9437526562472,7727.212537187461
2023-08-22,North America,Tablets,Tablet A,21,682.7670206152045,14338.107432919294
2023-08-22,North America,Tablets,Tablet B,72,459.98308675255123,33118.78224618369
2023-08-22,North America,Tablets,Tablet C,38,230.89920916282458,8774.169948187335
2023-08-22,North America,Tablets,Tablet D,69,569.9463074002265,39326.29521061563
2023-08-22,North America,Wearables,Smartwatch A,303,61.689069932168024,18691.78818944691
2023-08-22,North America,Wearables,Smartwatch B,201,141.10422773848592,28361.94977543567
2023-08-22,North America,Wearables,Fitness Tracker,33,116.3658783768215,3840.0739864351094
2023-08-22,Europe,Smartphones,Model A,44,125.30737668376375,5513.524574085605
2023-08-22,Europe,Smartphones,Model B,44,173.15225187854753,7618.699082656091
2023-08-22,Europe,Smartphones,Model C,31,103.78983106896189,3217.4847631378184
2023-08-22,Europe,Smartphones,Model D,5,245.50040112500338,1227.5020056250169
2023-08-22,Europe,Laptops,Laptop A,149,818.6044313464927,121972.06027062741
2023-08-22,Europe,Laptops,Laptop B,136,1029.0251573094272,139947.4213940821
2023-08-22,Europe,Laptops,Laptop C,56,1116.479120037994,62522.83072212767
2023-08-22,Europe,Tablets,Tablet A,23,510.6299997815129,11744.489994974796
2023-08-22,Europe,Tablets,Tablet B,12,328.04866113013816,3936.583933561658
2023-08-22,Europe,Tablets,Tablet C,27,417.7468067740311,11279.163782898839
2023-08-22,Europe,Tablets,Tablet D,46,494.67973389229047,22755.26775904536
2023-08-22,Europe,Wearables,Smartwatch A,428,83.52920933622966,35750.501595906295
2023-08-22,Europe,Wearables,Smartwatch B,145,187.64322049349883,27208.266971557332
2023-08-22,Europe,Wearables,Fitness Tracker,188,143.85613184548833,27044.952786951806
2023-08-22,Asia Pacific,Smartphones,Model A,10,152.36344365343564,1523.6344365343564
2023-08-22,Asia Pacific,Smartphones,Model B,8,222.04319464904034,1776.3455571923228
2023-08-22,Asia Pacific,Smartphones,Model C,7,190.60691367114637,1334.2483956980245
2023-08-22,Asia Pacific,Smartphones,Model D,36,235.50210684824725,8478.075846536902
2023-08-22,Asia Pacific,Laptops,Laptop A,97,1422.0999001262683,137943.690312248
2023-08-22,Asia Pacific,Laptops,Laptop B,73,965.9738263472532,70516.08932334949
2023-08-22,Asia Pacific,Laptops,Laptop C,70,557.0861012379811,38996.02708665868
2023-08-22,Asia Pacific,Tablets,Tablet A,50,567.6050340711324,28380.25170355662
2023-08-22,Asia Pacific,Tablets,Tablet B,14,639.5969762121388,8954.357666969943
2023-08-22,Asia Pacific,Tablets,Tablet C,24,755.0265627218123,18120.637505323495
2023-08-22,Asia Pacific,Tablets,Tablet D,7,614.795616207678,4303.569313453746
2023-08-22,Asia Pacific,Wearables,Smartwatch A,206,195.58172003982324,40289.834328203586
2023-08-22,Asia Pacific,Wearables,Smartwatch B,54,120.09939451787497,6485.3673039652485
2023-08-22,Asia Pacific,Wearables,Fitness Tracker,54,155.2834836755411,8385.308118479219
2023-08-22,Latin America,Smartphones,Model A,37,190.17673928552287,7036.539353564346
2023-08-22,Latin America,Smartphones,Model B,21,245.63999070658025,5158.439804838185
2023-08-22,Latin America,Smartphones,Model C,45,118.42452162921471,5329.103473314662
2023-08-22,Latin America,Smartphones,Model D,31,292.81814626113925,9077.362534095317
2023-08-22,Latin America,Laptops,Laptop A,107,849.0937316824616,90853.02929002339
2023-08-22,Latin America,Laptops,Laptop B,77,1348.2366775874696,103814.22417423516
2023-08-22,Latin America,Laptops,Laptop C,87,574.4792866063752,49979.697934754644
2023-08-22,Latin America,Tablets,Tablet A,99,667.4428691592655,66076.84404676728
2023-08-22,Latin America,Tablets,Tablet B,43,425.18558638141474,18282.980214400835
2023-08-22,Latin America,Tablets,Tablet C,87,214.94976781155862,18700.6297996056
2023-08-22,Latin America,Tablets,Tablet D,93,529.4938737694554,49242.93026055935
2023-08-22,Latin America,Wearables,Smartwatch A,72,101.56123743320552,7312.409095190797
2023-08-22,Latin America,Wearables,Smartwatch B,262,174.02024995637964,45593.30548857147
2023-08-22,Latin America,Wearables,Fitness Tracker,136,105.05026131963257,14286.83553947003
2023-08-22,Middle East & Africa,Smartphones,Model A,11,290.47827967522596,3195.2610764274855
2023-08-22,Middle East & Africa,Smartphones,Model B,9,291.4979601912187,2623.481641720968
2023-08-22,Middle East & Africa,Smartphones,Model C,37,287.5479967347512,10639.275879185796
2023-08-22,Middle East & Africa,Smartphones,Model D,1,254.50392091060462,254.50392091060462
2023-08-22,Middle East & Africa,Laptops,Laptop A,163,992.0868988476359,161710.16451216466
2023-08-22,Middle East & Africa,Laptops,Laptop B,12,1370.7001108984207,16448.40133078105
2023-08-22,Middle East & Africa,Laptops,Laptop C,22,682.1439744751573,15007.16743845346
2023-08-22,Middle East & Africa,Tablets,Tablet A,39,559.1954332918963,21808.621898383954
2023-08-22,Middle East & Africa,Tablets,Tablet B,57,708.6238341883566,40391.55854873633
2023-08-22,Middle East & Africa,Tablets,Tablet C,70,224.23339454749748,15696.337618324824
2023-08-22,Middle East & Africa,Tablets,Tablet D,48,224.2635457897588,10764.650197908422
2023-08-22,Middle East & Africa,Wearables,Smartwatch A,387,149.24402922985854,57757.439311955255
2023-08-22,Middle East & Africa,Wearables,Smartwatch B,44,103.76275328044798,4565.561144339711
2023-08-22,Middle East & Africa,Wearables,Fitness Tracker,397,155.4509724252968,61714.036052842835
2023-08-23,North America,Smartphones,Model A,12,118.20793384194761,1418.4952061033714
2023-08-23,North America,Smartphones,Model B,24,129.45089238372788,3106.821417209469
2023-08-23,North America,Smartphones,Model C,46,158.09735426189195,7272.478296047029
2023-08-23,North America,Smartphones,Model D,20,121.86936465963782,2437.3872931927563
2023-08-23,North America,Laptops,Laptop A,115,665.3695610540011,76517.49952121013
2023-08-23,North America,Laptops,Laptop B,176,1345.3955041605147,236789.6087322506
2023-08-23,North America,Laptops,Laptop C,191,1494.4639698960013,285442.61825013626
2023-08-23,North America,Tablets,Tablet A,48,200.012310776537,9600.590917273776
2023-08-23,North America,Tablets,Tablet B,52,303.7364869368003,15794.297320713617
2023-08-23,North America,Tablets,Tablet C,90,556.8656745255477,50117.91070729929
2023-08-23,North America,Tablets,Tablet D,9,572.4344072145209,5151.909664930688
2023-08-23,North America,Wearables,Smartwatch A,211,112.77499557002591,23795.524065275466
2023-08-23,North America,Wearables,Smartwatch B,346,169.68541383411892,58711.153186605145
2023-08-23,North America,Wearables,Fitness Tracker,376,94.21763137678875,35425.82939767257
2023-08-23,Europe,Smartphones,Model A,28,105.32905823277348,2949.2136305176573
2023-08-23,Europe,Smartphones,Model B,30,269.97595292146434,8099.27858764393
2023-08-23,Europe,Smartphones,Model C,2,150.2451038624646,300.4902077249292
2023-08-23,Europe,Smartphones,Model D,47,211.50099527896162,9940.546778111197
2023-08-23,Europe,Laptops,Laptop A,112,1011.1738487177347,113251.47105638629
2023-08-23,Europe,Laptops,Laptop B,88,549.6343540365783,48367.823155218895
2023-08-23,Europe,Laptops,Laptop C,49,565.2719985684895,27698.327929855986
2023-08-23,Europe,Tablets,Tablet A,44,271.5914623335265,11950.024342675168
2023-08-23,Europe,Tablets,Tablet B,41,711.2937249847635,29163.0427243753
2023-08-23,Europe,Tablets,Tablet C,21,738.0571077537609,15499.199262828979
2023-08-23,Europe,Tablets,Tablet D,45,430.2708622473788,19362.188801132044
2023-08-23,Europe,Wearables,Smartwatch A,445,165.51939038085703,73656.12871948138
2023-08-23,Europe,Wearables,Smartwatch B,318,108.89676227543124,34629.17040358714
2023-08-23,Europe,Wearables,Fitness Tracker,214,94.38327413100309,20198.020664034662
2023-08-23,Asia Pacific,Smartphones,Model A,40,256.15255254968065,10246.102101987226
2023-08-23,Asia Pacific,Smartphones,Model B,22,280.2088367565954,6164.594408645099
2023-08-23,Asia Pacific,Smartphones,Model C,43,108.79980611166211,4678.39166280147
2023-08-23,Asia Pacific,Smartphones,Model D,32,278.2746062374433,8904.787399598186
2023-08-23,Asia Pacific,Laptops,Laptop A,54,617.6462389932186,33352.8969056338
2023-08-23,Asia Pacific,Laptops,Laptop B,29,797.419124229099,23125.15460264387
2023-08-23,Asia Pacific,Laptops,Laptop C,74,591.0290888002853,43736.152571221115
2023-08-23,Asia Pacific,Tablets,Tablet A,30,379.0778220472861,11372.334661418583
2023-08-23,Asia Pacific,Tablets,Tablet B,44,412.815567843551,18163.884985116245
2023-08-23,Asia Pacific,Tablets,Tablet C,82,325.8956215692302,26723.440968676874
2023-08-23,Asia Pacific,Tablets,Tablet D,35,599.7288440878502,20990.509543074757
2023-08-23,Asia Pacific,Wearables,Smartwatch A,132,146.56429249292324,19346.48660906587
2023-08-23,Asia Pacific,Wearables,Smartwatch B,136,68.66050436828463,9337.82859408671
2023-08-23,Asia Pacific,Wearables,Fitness Tracker,345,164.796938433795,56854.94375965927
2023-08-23,Latin America,Smartphones,Model A,31,209.64864230080966,6499.107911325099
2023-08-23,Latin America,Smartphones,Model B,25,100.04905810239862,2501.2264525599653
2023-08-23,Latin America,Smartphones,Model C,36,264.5267110632329,9522.961598276384
2023-08-23,Latin America,Smartphones,Model D,41,143.9448223659112,5901.737717002359
2023-08-23,Latin America,Laptops,Laptop A,155,1085.222287508046,168209.45456374713
2023-08-23,Latin America,Laptops,Laptop B,65,639.1100018446767,41542.150119903985
2023-08-23,Latin America,Laptops,Laptop C,32,698.0007342202541,22336.02349504813
2023-08-23,Latin America,Tablets,Tablet A,17,647.9185200913546,11014.614841553028
2023-08-23,Latin America,Tablets,Tablet B,62,229.32197522423934,14217.962463902839
2023-08-23,Latin America,Tablets,Tablet C,21,256.48913969028195,5386.271933495921
2023-08-23,Latin America,Tablets,Tablet D,18,561.4202236089677,10105.564024961419
2023-08-23,Latin America,Wearables,Smartwatch A,415,83.264911135333,34554.93812116319
2023-08-23,Latin America,Wearables,Smartwatch B,343,69.56058274705236,23859.27988223896
2023-08-23,Latin America,Wearables,Fitness Tracker,304,113.85892922318801,34613.11448384915
2023-08-23,Middle East & Africa,Smartphones,Model A,4,103.53863222735416,414.1545289094166
2023-08-23,Middle East & Africa,Smartphones,Model B,2,233.0773247570064,466.1546495140128
2023-08-23,Middle East & Africa,Smartphones,Model C,20,272.71548002680066,5454.309600536013
2023-08-23,Middle East & Africa,Smartphones,Model D,6,206.8180121447529,1240.9080728685176
2023-08-23,Middle East & Africa,Laptops,Laptop A,132,801.9135405344814,105852.58735055155
2023-08-23,Middle East & Africa,Laptops,Laptop B,114,1409.6245294121816,160697.19635298869
2023-08-23,Middle East & Africa,Laptops,Laptop C,63,1129.8441768795017,71180.1831434086
2023-08-23,Middle East & Africa,Tablets,Tablet A,98,729.8099476596718,71521.37487064784
2023-08-23,Middle East & Africa,Tablets,Tablet B,91,248.78484398199106,22639.420802361186
2023-08-23,Middle East & Africa,Tablets,Tablet C,67,410.1541368820716,27480.327171098797
2023-08-23,Middle East & Africa,Tablets,Tablet D,49,593.7024183718564,29091.418500220963
2023-08-23,Middle East & Africa,Wearables,Smartwatch A,266,86.97387876054209,23135.051750304196
2023-08-23,Middle East & Africa,Wearables,Smartwatch B,53,99.71571035219199,5284.932648666176
2023-08-23,Middle East & Africa,Wearables,Fitness Tracker,409,133.1352386673994,54452.31261496635
2023-08-24,North America,Smartphones,Model A,46,178.59032717177837,8215.155049901805
2023-08-24,North America,Smartphones,Model B,27,116.1744130917362,3136.7091534768774
2023-08-24,North America,Smartphones,Model C,35,265.5422381626815,9293.978335693851
2023-08-24,North America,Smartphones,Model D,4,278.34733958501914,1113.3893583400766
2023-08-24,North America,Laptops,Laptop A,16,1146.233214751384,18339.731436022143
2023-08-24,North America,Laptops,Laptop B,162,1017.5697191475933,164846.29450191013
2023-08-24,North America,Laptops,Laptop C,124,1051.0004857614442,130324.06023441908
2023-08-24,North America,Tablets,Tablet A,66,689.0853903125828,45479.63576063047
2023-08-24,North America,Tablets,Tablet B,58,535.2986968471137,31047.324417132593
2023-08-24,North America,Tablets,Tablet C,83,314.25767803385713,26083.387276810143
2023-08-24,North America,Tablets,Tablet D,59,377.451018358118,22269.610083128962
2023-08-24,North America,Wearables,Smartwatch A,263,81.17943607331486,21350.191687281807
2023-08-24,North America,Wearables,Smartwatch B,276,107.8072629912301,29754.80458557951
2023-08-24,North America,Wearables,Fitness Tracker,220,127.50280864323977,28050.61790151275
2023-08-24,Europe,Smartphones,Model A,29,241.27752691168547,6997.0482804388785
2023-08-24,Europe,Smartphones,Model B,48,153.99166498021162,7391.599919050158
2023-08-24,Europe,Smartphones,Model C,2,213.17939267100007,426.35878534200015
2023-08-24,Europe,Smartphones,Model D,35,167.2436193902034,5853.526678657119
2023-08-24,Europe,Laptops,Laptop A,66,1205.084034614109,79535.5462845312
2023-08-24,Europe,Laptops,Laptop B,31,1253.0961246340025,38845.97986365408
2023-08-24,Europe,Laptops,Laptop C,69,974.2415117703049,67222.66431215104
2023-08-24,Europe,Tablets,Tablet A,75,652.1681822844071,48912.61367133053
2023-08-24,Europe,Tablets,Tablet B,69,349.8298481810016,24138.25952448911
2023-08-24,Europe,Tablets,Tablet C,8,597.3543470987853,4778.834776790282
2023-08-24,Europe,Tablets,Tablet D,76,337.20507103197133,25627.585398429823
2023-08-24,Europe,Wearables,Smartwatch A,442,152.22123595674785,67281.78629288255
2023-08-24,Europe,Wearables,Smartwatch B,481,117.16487524461031,56356.30499265756
2023-08-24,Europe,Wearables,Fitness Tracker,187,66.00764728286885,12343.430041896474
2023-08-24,Asia Pacific,Smartphones,Model A,17,280.2938456788512,4764.995376540471
2023-08-24,Asia Pacific,Smartphones,Model B,43,212.44706434289571,9135.223766744515
2023-08-24,Asia Pacific,Smartphones,Model C,16,159.75911502987884,2556.1458404780615
2023-08-24,Asia Pacific,Smartphones,Model D,5,253.198602053255,1265.993010266275
2023-08-24,Asia Pacific,Laptops,Laptop A,50,1198.5283570817396,59926.41785408698
2023-08-24,Asia Pacific,Laptops,Laptop B,15,509.73387239663316,7646.008085949497
2023-08-24,Asia Pacific,Laptops,Laptop C,26,1470.402800682907,38230.47281775558
2023-08-24,Asia Pacific,Tablets,Tablet A,71,682.9891151084687,48492.22717270128
2023-08-24,Asia Pacific,Tablets,Tablet B,94,695.2088758170787,65349.6343268054
2023-08-24,Asia Pacific,Tablets,Tablet C,38,576.3336253170967,21900.677762049672
2023-08-24,Asia Pacific,Tablets,Tablet D,24,404.2269805035611,9701.447532085465
2023-08-24,Asia Pacific,Wearables,Smartwatch A,198,102.82218335832752,20358.79230494885
2023-08-24,Asia Pacific,Wearables,Smartwatch B,279,81.27590722103236,22675.97811466803
2023-08-24,Asia Pacific,Wearables,Fitness Tracker,392,173.50608002371408,68014.38336929592
2023-08-24,Latin America,Smartphones,Model A,18,247.46939645215807,4454.4491361388455
2023-08-24,Latin America,Smartphones,Model B,32,292.9611839697857,9374.757887033142
2023-08-24,Latin America,Smartphones,Model C,41,241.18806403665306,9888.710625502776
2023-08-24,Latin America,Smartphones,Model D,30,104.36141250302136,3130.842375090641
2023-08-24,Latin America,Laptops,Laptop A,88,1440.1184100557548,126730.42008490642
2023-08-24,Latin America,Laptops,Laptop B,158,1151.2039599558402,181890.22567302277
2023-08-24,Latin America,Laptops,Laptop C,34,1345.7068636520462,45754.03336416957
2023-08-24,Latin America,Tablets,Tablet A,99,645.2138618922921,63876.17232733692
2023-08-24,Latin America,Tablets,Tablet B,52,628.8664192607738,32701.053801560236
2023-08-24,Latin America,Tablets,Tablet C,8,246.457490300183,1971.659922401464
2023-08-24,Latin America,Tablets,Tablet D,35,218.3145295610193,7641.0085346356755
2023-08-24,Latin America,Wearables,Smartwatch A,432,140.17125002942672,60553.98001271234
2023-08-24,Latin America,Wearables,Smartwatch B,470,106.76769687259764,50180.81753012089
2023-08-24,Latin America,Wearables,Fitness Tracker,232,143.47398111204078,33285.96361799346
2023-08-24,Middle East & Africa,Smartphones,Model A,25,291.1405820430209,7278.514551075523
2023-08-24,Middle East & Africa,Smartphones,Model B,12,120.19276224824023,1442.3131469788827
2023-08-24,Middle East & Africa,Smartphones,Model C,48,257.24679665416033,12347.846239399696
2023-08-24,Middle East & Africa,Smartphones,Model D,27,161.14903886028014,4351.024049227564
2023-08-24,Middle East & Africa,Laptops,Laptop A,21,838.6210511050784,17611.04207320665
2023-08-24,Middle East & Africa,Laptops,Laptop B,91,1402.2549693766853,127605.20221327836
2023-08-24,Middle East & Africa,Laptops,Laptop C,96,774.7552761745123,74376.50651275319
2023-08-24,Middle East & Africa,Tablets,Tablet A,62,609.9374306708975,37816.120701595646
